Station,Time_Valid,Time_Obs,Tdiff,T2_o,Td_o,WB_o,RH_o,SH_o,WD_o,WS_o,WG_o,PSFC_o,Vis_o,WX_o
71627999999,2013042901,2013-04-29T01:00:00,0,15,6,9.94,54.84,nan,70,4.1,nan,nan,24140,Fair_wx
71627999999,2013042911,2013-04-29T11:00:00,0,10,7,8.08,81.59,nan,80,2.6,nan,nan,24140,Fair_wx
71627999999,2013042912,2013-04-29T12:00:00,0,12,8,9.49,76.49,nan,100,3.1,nan,nan,24140,Fair_wx
71628099999,2013042712,2013-04-27T12:00:00,0,4.3,1.3,2.52,80.79,0.004105943,180,2.6,nan,101680,24000,Fair_wx
71628099999,2013042713,2013-04-27T13:00:00,0,6,2,3.7,75.46,nan,220,4.1,nan,nan,24140,Fair_wx
71628099999,2013042714,2013-04-27T14:00:00,0,7,3,4.66,75.64,nan,240,3.6,nan,nan,24140,Fair_wx
71628099999,2013042715,2013-04-27T15:00:00,0,7,4,5.15,81.18,nan,250,2.6,nan,nan,16093,light rain
71628099999,2013042716,2013-04-27T16:00:00,0,8,5,6.13,81.31,nan,200,2.1,nan,nan,19312,light rain
71628099999,2013042717,2013-04-27T17:00:00,0,10,3,6.18,61.71,nan,190,2.6,nan,nan,24140,Fair_wx
71628099999,2013042718,2013-04-27T18:00:00,0,10.2,3.1,6.33,61.32,0.004674412,210,3.1,nan,101570,24000,Fair_wx
71628099999,2013042719,2013-04-27T19:00:00,0,11,3,6.7,57.73,nan,200,4.6,nan,nan,24140,Fair_wx
71628099999,2013042720,2013-04-27T20:00:00,0,12,3,7.22,54.03,nan,150,3.1,nan,nan,24140,Fair_wx
71628099999,2013042721,2013-04-27T21:00:00,0,13,3,7.74,50.59,nan,140,2.6,nan,nan,24140,Fair_wx
71628099999,2013042722,2013-04-27T22:00:00,0,13,3,7.74,50.59,nan,180,2.6,nan,nan,24140,Fair_wx
71628099999,2013042723,2013-04-27T23:00:00,0,13,3,7.74,50.59,nan,150,2.1,nan,nan,24140,Fair_wx
71628099999,2013042800,2013-04-28T00:00:00,0,9.7,2.3,5.74,59.9,0.00443196,150,2.1,nan,101200,24000,Fair_wx
71628099999,2013042801,2013-04-28T01:00:00,0,9,2,5.26,61.46,nan,120,2.6,nan,nan,24140,Fair_wx
71628099999,2013042802,2013-04-28T02:00:00,0,7,2,4.21,70.43,nan,110,3.1,nan,nan,24140,Fair_wx
71628099999,2013042803,2013-04-28T03:00:00,0,7,2,4.21,70.43,nan,120,3.6,nan,nan,24140,Fair_wx
71628099999,2013042804,2013-04-28T04:00:00,0,6,2,3.7,75.46,nan,120,2.1,nan,nan,24140,Fair_wx
71628099999,2013042805,2013-04-28T05:00:00,0,7,3,4.66,75.64,nan,100,3.1,nan,nan,24140,Fair_wx
71628099999,2013042806,2013-04-28T06:00:00,0,5.2,2.4,3.5,82.09,0.004466342,110,3.6,nan,101140,24000,Fair_wx
71628099999,2013042807,2013-04-28T07:00:00,0,5,3,3.72,86.87,nan,110,3.1,nan,nan,24140,Fair_wx
71628099999,2013042808,2013-04-28T08:00:00,0,5,3,3.72,86.87,nan,90,3.1,nan,nan,24140,Fair_wx
71628099999,2013042809,2013-04-28T09:00:00,0,3,2,2.29,93.12,nan,40,3.1,nan,nan,24140,Fair_wx
71628099999,2013042810,2013-04-28T10:00:00,0,3,2,2.29,93.12,nan,40,2.6,nan,nan,24140,Fair_wx
71628099999,2013042811,2013-04-28T11:00:00,0,5,3,3.72,86.87,nan,40,2.1,nan,nan,24140,Fair_wx
71628099999,2013042812,2013-04-28T12:00:00,0,7.7,3.8,5.38,76.29,0.004933894,60,2.1,nan,101110,24000,Fair_wx
71628099999,2013042813,2013-04-28T13:00:00,0,11,5,7.55,66.45,nan,50,2.6,nan,nan,24140,Fair_wx
71628099999,2013042814,2013-04-28T14:00:00,0,14,5,9.03,54.57,nan,50,3.1,nan,nan,24140,Fair_wx
71628099999,2013042815,2013-04-28T15:00:00,0,17,6,10.91,48.26,nan,80,4.6,nan,nan,24140,Fair_wx
71628099999,2013042816,2013-04-28T16:00:00,0,18,7,11.8,48.54,nan,90,4.1,nan,nan,24140,Fair_wx
71628099999,2013042817,2013-04-28T17:00:00,0,19,7,12.26,45.59,nan,120,3.1,nan,nan,24140,Fair_wx
71628099999,2013042818,2013-04-28T18:00:00,0,21.5,6.8,13.32,38.54,0.006100452,110,4.1,nan,100770,24000,Fair_wx
71628099999,2013042819,2013-04-28T19:00:00,0,22,6,13.22,35.37,nan,140,2.1,nan,nan,24140,Fair_wx
71628099999,2013042820,2013-04-28T20:00:00,0,23,5,13.27,31.05,nan,120,5.7,nan,nan,24140,Fair_wx
71628099999,2013042821,2013-04-28T21:00:00,0,22,5,12.83,32.99,nan,80,4.1,nan,nan,24140,Fair_wx
71628099999,2013042822,2013-04-28T22:00:00,0,22,5,12.83,32.99,nan,80,5.1,nan,nan,24140,Fair_wx
71628099999,2013042823,2013-04-28T23:00:00,0,20,5,11.93,37.31,nan,100,4.6,nan,nan,24140,Fair_wx
71628099999,2013042900,2013-04-29T00:00:00,0,17.6,6,11.19,46.46,0.005792411,80,4.1,nan,100430,24000,Fair_wx
71628099999,2013042901,2013-04-29T01:00:00,0,16,6,10.43,51.43,nan,90,4.1,nan,nan,24140,Fair_wx
71628099999,2013042902,2013-04-29T02:00:00,0,16,5,10.02,47.98,nan,80,4.6,nan,nan,24140,Fair_wx
71628099999,2013042903,2013-04-29T03:00:00,0,15,4,9.14,47.69,nan,80,5.1,nan,nan,24140,Fair_wx
71628099999,2013042904,2013-04-29T04:00:00,0,13,4,8.13,54.3,nan,110,4.1,8.7,nan,24140,Fair_wx
71628099999,2013042905,2013-04-29T05:00:00,0,12,4,7.62,57.99,nan,170,2.6,nan,nan,24140,Fair_wx
71628099999,2013042906,2013-04-29T06:00:00,0,13.5,5.5,9,58.37,0.005592742,230,5.1,nan,100470,24000,Fair_wx
71628099999,2013042907,2013-04-29T07:00:00,0,13,6,8.97,62.43,nan,210,3.6,nan,nan,24140,Fair_wx
71628099999,2013042908,2013-04-29T08:00:00,0,12,6,8.49,66.67,nan,220,3.6,nan,nan,24140,Fair_wx
71628099999,2013042909,2013-04-29T09:00:00,0,11,6,8.02,71.24,nan,190,2.1,nan,nan,24140,Fair_wx
71628099999,2013042910,2013-04-29T10:00:00,0,12,6,8.49,66.67,nan,160,3.6,nan,nan,24140,Fair_wx
71628099999,2013042911,2013-04-29T11:00:00,0,12,7,8.97,71.43,nan,140,4.1,nan,nan,24140,Fair_wx
71628099999,2013042912,2013-04-29T12:00:00,0,13.8,6.7,9.67,62.2,0.006072487,160,4.6,8.7,100540,24000,Fair_wx
71672099999,2013042712,2013-04-27T12:00:00,0,5.2,0.7,2.71,72.65,0.00398686,nan,nan,nan,100280,nan,Not_Parsed
71672099999,2013042713,2013-04-27T13:00:00,0,6,1,3.26,70.23,nan,nan,nan,nan,nan,nan,Not_Parsed
71672099999,2013042714,2013-04-27T14:00:00,0,6,2,3.7,75.46,nan,nan,nan,nan,nan,nan,Not_Parsed
71672099999,2013042715,2013-04-27T15:00:00,0,7,3,4.66,75.64,nan,nan,nan,nan,nan,nan,Not_Parsed
71672099999,2013042716,2013-04-27T16:00:00,0,9,2,5.26,61.46,nan,150,1.5,nan,nan,nan,Not_Parsed
71672099999,2013042717,2013-04-27T17:00:00,0,12,3,7.22,54.03,nan,110,2,nan,nan,nan,Not_Parsed
71672099999,2013042718,2013-04-27T18:00:00,0,13.8,2,7.8,44.72,0.004385617,150,2.1,nan,100100,nan,Not_Parsed
71672099999,2013042719,2013-04-27T19:00:00,0,15,2,8.41,41.38,nan,150,2,nan,nan,nan,Not_Parsed
71672099999,2013042720,2013-04-27T20:00:00,0,16,2,8.92,38.81,nan,150,2.5,nan,nan,nan,Not_Parsed
71672099999,2013042721,2013-04-27T21:00:00,0,17,2,9.42,36.42,nan,170,2,nan,nan,nan,Not_Parsed
71672099999,2013042722,2013-04-27T22:00:00,0,16,1,8.59,36.12,nan,150,3,nan,nan,nan,Not_Parsed
71672099999,2013042723,2013-04-27T23:00:00,0,16,2,8.92,38.81,nan,170,2.5,nan,nan,nan,Not_Parsed
71672099999,2013042800,2013-04-28T00:00:00,0,13,0.5,6.87,42.29,0.003948443,nan,nan,nan,99800,nan,Not_Parsed
71672099999,2013042801,2013-04-28T01:00:00,0,10,1,5.42,53.48,nan,nan,nan,nan,nan,nan,Not_Parsed
71672099999,2013042802,2013-04-28T02:00:00,0,6,1,3.26,70.23,nan,nan,nan,nan,nan,nan,Not_Parsed
71672099999,2013042803,2013-04-28T03:00:00,0,4,1,2.23,80.75,nan,nan,nan,nan,nan,nan,Not_Parsed
71672099999,2013042804,2013-04-28T04:00:00,0,4,1,2.23,80.75,nan,nan,nan,nan,nan,nan,Not_Parsed
71672099999,2013042805,2013-04-28T05:00:00,0,2,1,1.29,93.07,nan,nan,nan,nan,nan,nan,Not_Parsed
71672099999,2013042806,2013-04-28T06:00:00,0,1.7,0.7,0.99,93.05,0.004009246,nan,nan,nan,99720,nan,Not_Parsed
71672099999,2013042807,2013-04-28T07:00:00,0,1,1,0.88,100,nan,nan,nan,nan,nan,nan,Not_Parsed
71672099999,2013042808,2013-04-28T08:00:00,0,1,1,0.88,100,nan,nan,nan,nan,nan,nan,Not_Parsed
71672099999,2013042809,2013-04-28T09:00:00,0,1,0,0.3,93.01,nan,30,1.5,nan,nan,nan,Not_Parsed
71672099999,2013042810,2013-04-28T10:00:00,0,1,0,0.3,93.01,nan,30,1.5,nan,nan,nan,Not_Parsed
71672099999,2013042811,2013-04-28T11:00:00,0,4,2,2.73,86.77,nan,20,1.5,nan,nan,nan,Not_Parsed
71672099999,2013042812,2013-04-28T12:00:00,0,7.7,2,4.57,67.14,0.004407188,30,1.5,nan,99610,nan,Not_Parsed
71672099999,2013042813,2013-04-28T13:00:00,0,12,3,7.22,54.03,nan,120,1.5,nan,nan,nan,Not_Parsed
71672099999,2013042814,2013-04-28T14:00:00,0,17,3,9.77,39.11,nan,120,1.5,nan,nan,nan,Not_Parsed
71672099999,2013042815,2013-04-28T15:00:00,0,18,2,9.9,34.19,nan,140,2.5,nan,nan,nan,Not_Parsed
71672099999,2013042816,2013-04-28T16:00:00,0,20,2,10.85,30.18,nan,140,3,nan,nan,nan,Not_Parsed
71672099999,2013042817,2013-04-28T17:00:00,0,21,3,11.65,30.47,nan,110,3,nan,nan,nan,Not_Parsed
71672099999,2013042818,2013-04-28T18:00:00,0,21.5,3.6,12.09,30.83,0.004954926,150,3.6,nan,99270,nan,Not_Parsed
71672099999,2013042819,2013-04-28T19:00:00,0,21,1,10.96,26.41,nan,150,3.6,nan,nan,nan,Not_Parsed
71672099999,2013042820,2013-04-28T20:00:00,0,21,0,10.63,24.56,nan,140,4.1,nan,nan,nan,Not_Parsed
71672099999,2013042821,2013-04-28T21:00:00,0,21,-1,10.32,22.83,nan,140,4.6,9.2,nan,nan,Not_Parsed
71672099999,2013042822,2013-04-28T22:00:00,0,21,0,10.63,24.56,nan,130,3.6,nan,nan,nan,Not_Parsed
71672099999,2013042823,2013-04-28T23:00:00,0,19,0,9.72,27.8,nan,140,3.6,nan,nan,nan,Not_Parsed
71672099999,2013042900,2013-04-29T00:00:00,0,16.5,0.6,8.71,33.99,0.004006853,190,3.1,nan,99060,nan,Not_Parsed
71672099999,2013042901,2013-04-29T01:00:00,0,15,5,9.53,51.15,nan,210,3.6,nan,nan,nan,Not_Parsed
71672099999,2013042902,2013-04-29T02:00:00,0,14,6,9.46,58.5,nan,180,2.5,nan,nan,nan,Not_Parsed
71672099999,2013042903,2013-04-29T03:00:00,0,13,7,9.44,66.89,nan,180,3.6,nan,nan,nan,Not_Parsed
71672099999,2013042904,2013-04-29T04:00:00,0,12,6,8.49,66.67,nan,180,5.1,nan,nan,nan,Not_Parsed
71672099999,2013042905,2013-04-29T05:00:00,0,11,6,8.02,71.24,nan,150,5.1,9.7,nan,nan,Not_Parsed
71672099999,2013042906,2013-04-29T06:00:00,0,9.8,7.6,8.34,86.16,0.006556843,130,2.6,nan,99040,nan,Not_Parsed
71672099999,2013042907,2013-04-29T07:00:00,0,9,8,8.27,93.44,nan,130,2.5,nan,nan,nan,Not_Parsed
71672099999,2013042908,2013-04-29T08:00:00,0,9,8,8.27,93.44,nan,130,3,nan,nan,nan,Not_Parsed
71672099999,2013042909,2013-04-29T09:00:00,0,9,8,8.27,93.44,nan,130,2.5,nan,nan,nan,Not_Parsed
71672099999,2013042910,2013-04-29T10:00:00,0,9,8,8.27,93.44,nan,130,2,nan,nan,nan,Not_Parsed
71672099999,2013042911,2013-04-29T11:00:00,0,9,8,8.27,93.44,nan,120,2,nan,nan,nan,Not_Parsed
71672099999,2013042912,2013-04-29T12:00:00,0,9,8.3,8.47,95.37,0.006879162,130,2.1,nan,99010,nan,Not_Parsed
71699099999,2013042712,2013-04-27T12:00:00,0,4.6,-0.9,1.73,67.43,0.003456982,30,3.1,nan,102930,nan,Not_Parsed
71699099999,2013042713,2013-04-27T13:00:00,0,8,-1,3.63,52.93,nan,10,3,nan,nan,nan,Not_Parsed
71699099999,2013042714,2013-04-27T14:00:00,0,9,-3,3.6,42.65,nan,20,3,nan,nan,nan,Not_Parsed
71699099999,2013042715,2013-04-27T15:00:00,0,8,2,4.73,65.78,nan,180,4.1,nan,nan,nan,Not_Parsed
71699099999,2013042716,2013-04-27T16:00:00,0,9,1,4.88,57.2,nan,210,3,nan,nan,nan,Not_Parsed
71699099999,2013042717,2013-04-27T17:00:00,0,8,3,5.16,70.64,nan,180,3,nan,nan,nan,Not_Parsed
71699099999,2013042718,2013-04-27T18:00:00,0,7.7,3.6,5.29,75.23,0.004791793,180,4.1,nan,102650,nan,Not_Parsed
71699099999,2013042719,2013-04-27T19:00:00,0,8,5,6.13,81.31,nan,170,3,nan,nan,nan,Not_Parsed
71699099999,2013042720,2013-04-27T20:00:00,0,9,4,6.11,70.84,nan,170,3.6,nan,nan,nan,Not_Parsed
71699099999,2013042721,2013-04-27T21:00:00,0,9,5,6.59,75.98,nan,150,1.5,nan,nan,nan,Not_Parsed
71699099999,2013042722,2013-04-27T22:00:00,0,8,4,5.62,75.81,nan,130,1.5,nan,nan,nan,Not_Parsed
71699099999,2013042723,2013-04-27T23:00:00,0,6,4,4.71,86.97,nan,110,2,nan,nan,nan,Not_Parsed
71699099999,2013042800,2013-04-28T00:00:00,0,3.5,2.1,2.56,90.53,0.00430906,nan,nan,nan,102610,nan,Not_Parsed
71699099999,2013042801,2013-04-28T01:00:00,0,2,1,1.29,93.07,nan,nan,nan,nan,nan,nan,Not_Parsed
71699099999,2013042802,2013-04-28T02:00:00,0,2,1,1.29,93.07,nan,nan,nan,nan,nan,nan,Not_Parsed
71699099999,2013042803,2013-04-28T03:00:00,0,1,0,0.3,93.01,nan,nan,nan,nan,nan,nan,Not_Parsed
71699099999,2013042804,2013-04-28T04:00:00,0,0,-1,-0.7,92.95,nan,nan,nan,nan,nan,nan,Not_Parsed
71699099999,2013042805,2013-04-28T05:00:00,0,1,0,0.3,93.01,nan,nan,nan,nan,nan,nan,Not_Parsed
71699099999,2013042806,2013-04-28T06:00:00,0,-0.6,-1.2,-1.08,95.7,0.003392882,nan,nan,nan,102590,nan,Not_Parsed
71699099999,2013042807,2013-04-28T07:00:00,0,-1,-1,-1.14,100,nan,nan,nan,nan,nan,nan,Not_Parsed
71699099999,2013042808,2013-04-28T08:00:00,0,-1,-1,-1.14,100,nan,nan,nan,nan,nan,nan,Not_Parsed
71699099999,2013042809,2013-04-28T09:00:00,0,-1,-2,-1.7,92.89,nan,nan,nan,nan,nan,nan,Not_Parsed
71699099999,2013042810,2013-04-28T10:00:00,0,2,1,1.29,93.07,nan,10,1.5,nan,nan,nan,Not_Parsed
71699099999,2013042811,2013-04-28T11:00:00,0,6,2,3.7,75.46,nan,60,1.5,nan,nan,nan,Not_Parsed
71699099999,2013042812,2013-04-28T12:00:00,0,8,2.5,4.94,68.17,0.004429974,90,1.5,nan,102700,nan,Not_Parsed
71699099999,2013042813,2013-04-28T13:00:00,0,8,3,5.16,70.64,nan,110,2.5,nan,nan,nan,Not_Parsed
71699099999,2013042814,2013-04-28T14:00:00,0,8,4,5.62,75.81,nan,140,2,nan,nan,nan,Not_Parsed
71699099999,2013042815,2013-04-28T15:00:00,0,9,4,6.11,70.84,nan,150,1.5,nan,nan,nan,Not_Parsed
71699099999,2013042816,2013-04-28T16:00:00,0,8,4,5.62,75.81,nan,170,2,nan,nan,nan,Not_Parsed
71699099999,2013042817,2013-04-28T17:00:00,0,10,2,5.79,57.47,nan,230,3,nan,nan,nan,Not_Parsed
71699099999,2013042818,2013-04-28T18:00:00,0,10.3,2.9,6.3,60.06,0.004562726,210,2.6,nan,102590,nan,Not_Parsed
71699099999,2013042819,2013-04-28T19:00:00,0,10,5,7.06,71.04,nan,170,3,nan,nan,nan,Not_Parsed
71699099999,2013042820,2013-04-28T20:00:00,0,10,5,7.06,71.04,nan,160,2,nan,nan,nan,Not_Parsed
71699099999,2013042821,2013-04-28T21:00:00,0,10,5,7.06,71.04,nan,160,1.5,nan,nan,nan,Not_Parsed
71699099999,2013042822,2013-04-28T22:00:00,0,10,5,7.06,71.04,nan,170,1.5,nan,nan,nan,Not_Parsed
71699099999,2013042823,2013-04-28T23:00:00,0,8,3,5.16,70.64,nan,nan,nan,nan,nan,nan,Not_Parsed
71699099999,2013042900,2013-04-29T00:00:00,0,5.3,2.2,3.45,80.36,0.00434929,nan,nan,nan,102390,nan,Not_Parsed
71699099999,2013042901,2013-04-29T01:00:00,0,5,2,3.2,80.89,nan,40,1.5,nan,nan,nan,Not_Parsed
71699099999,2013042902,2013-04-29T02:00:00,0,3,1,1.75,86.66,nan,nan,nan,nan,nan,nan,Not_Parsed
71699099999,2013042903,2013-04-29T03:00:00,0,3,1,1.75,86.66,nan,330,1.5,nan,nan,nan,Not_Parsed
71699099999,2013042904,2013-04-29T04:00:00,0,2,1,1.29,93.07,nan,nan,nan,nan,nan,nan,Not_Parsed
71699099999,2013042905,2013-04-29T05:00:00,0,2,0,0.76,86.56,nan,nan,nan,nan,nan,nan,Not_Parsed
71699099999,2013042906,2013-04-29T06:00:00,0,0.7,-0.4,-0.06,92.32,0.003602593,nan,nan,nan,102450,nan,Not_Parsed
71699099999,2013042907,2013-04-29T07:00:00,0,1,-1,-0.22,86.45,nan,30,1.5,nan,nan,nan,Not_Parsed
71699099999,2013042908,2013-04-29T08:00:00,0,2,0,0.76,86.56,nan,40,2,nan,nan,nan,Not_Parsed
71699099999,2013042909,2013-04-29T09:00:00,0,2,-1,0.28,80.46,nan,20,1.5,nan,nan,nan,Not_Parsed
71699099999,2013042910,2013-04-29T10:00:00,0,2,0,0.76,86.56,nan,nan,nan,nan,nan,nan,Not_Parsed
71699099999,2013042911,2013-04-29T11:00:00,0,8,2,4.73,65.78,nan,nan,nan,nan,nan,nan,Not_Parsed
71699099999,2013042912,2013-04-29T12:00:00,0,10,2.1,5.83,57.88,0.004311581,90,2.1,nan,102550,nan,Not_Parsed
71712099999,2013042712,2013-04-27T12:00:00,0,4.3,1.4,2.57,81.38,0.004102109,nan,nan,nan,102510,nan,Not_Parsed
71712099999,2013042713,2013-04-27T13:00:00,0,7,1,3.79,65.55,nan,230,2,nan,nan,nan,Not_Parsed
71712099999,2013042714,2013-04-27T14:00:00,0,9,1,4.88,57.2,nan,nan,nan,nan,nan,nan,Not_Parsed
71712099999,2013042715,2013-04-27T15:00:00,0,10,2,5.79,57.47,nan,300,3.6,nan,nan,nan,Not_Parsed
71712099999,2013042716,2013-04-27T16:00:00,0,11,0,5.63,46.53,nan,250,3,nan,nan,nan,Not_Parsed
71712099999,2013042717,2013-04-27T17:00:00,0,12,-2,5.57,37.6,nan,280,3,nan,nan,nan,Not_Parsed
71712099999,2013042718,2013-04-27T18:00:00,0,12.5,-2.2,5.78,35.85,0.003160056,290,2.6,nan,102310,nan,Not_Parsed
71712099999,2013042719,2013-04-27T19:00:00,0,13,-1,6.4,37.91,nan,300,3,nan,nan,nan,Not_Parsed
71712099999,2013042720,2013-04-27T20:00:00,0,14,-2,6.64,32.99,nan,300,2.5,nan,nan,nan,Not_Parsed
71712099999,2013042721,2013-04-27T21:00:00,0,15,-1,7.45,33.29,nan,290,2,nan,nan,nan,Not_Parsed
71712099999,2013042722,2013-04-27T22:00:00,0,15,-1,7.45,33.29,nan,250,2.5,nan,nan,nan,Not_Parsed
71712099999,2013042723,2013-04-27T23:00:00,0,15,0,7.76,35.82,nan,260,1.5,nan,nan,nan,Not_Parsed
71712099999,2013042800,2013-04-28T00:00:00,0,10.8,1.7,6.1,53.32,0.004212826,nan,nan,nan,101990,nan,Not_Parsed
71712099999,2013042801,2013-04-28T01:00:00,0,7,1,3.79,65.55,nan,nan,nan,nan,nan,nan,Not_Parsed
71712099999,2013042802,2013-04-28T02:00:00,0,5,3,3.72,86.87,nan,nan,nan,nan,nan,nan,Not_Parsed
71712099999,2013042803,2013-04-28T03:00:00,0,4,2,2.73,86.77,nan,nan,nan,nan,nan,nan,Not_Parsed
71712099999,2013042804,2013-04-28T04:00:00,0,3,2,2.29,93.12,nan,nan,nan,nan,nan,nan,Not_Parsed
71712099999,2013042805,2013-04-28T05:00:00,0,2,1,1.29,93.07,nan,nan,nan,nan,nan,nan,Not_Parsed
71712099999,2013042806,2013-04-28T06:00:00,0,1.6,0.9,1.06,95.08,0.00397671,nan,nan,nan,102000,nan,Not_Parsed
71712099999,2013042807,2013-04-28T07:00:00,0,1,0,0.3,93.01,nan,nan,nan,nan,nan,nan,Not_Parsed
71712099999,2013042808,2013-04-28T08:00:00,0,1,0,0.3,93.01,nan,nan,nan,nan,nan,nan,Not_Parsed
71712099999,2013042809,2013-04-28T09:00:00,0,0,-1,-0.7,92.95,nan,nan,nan,nan,nan,nan,Not_Parsed
71712099999,2013042810,2013-04-28T10:00:00,0,0,-1,-0.7,92.95,nan,nan,nan,nan,nan,nan,Not_Parsed
71712099999,2013042811,2013-04-28T11:00:00,0,4,2,2.73,86.77,nan,nan,nan,nan,nan,nan,Not_Parsed
71712099999,2013042812,2013-04-28T12:00:00,0,8.8,3.8,5.92,70.8,0.004893247,nan,nan,nan,101950,nan,Not_Parsed
71712099999,2013042813,2013-04-28T13:00:00,0,13,3,7.74,50.59,nan,nan,nan,nan,nan,nan,Not_Parsed
71712099999,2013042814,2013-04-28T14:00:00,0,15,3,8.77,44.44,nan,70,2,nan,nan,nan,Not_Parsed
71712099999,2013042815,2013-04-28T15:00:00,0,17,3,9.77,39.11,nan,70,2.5,nan,nan,nan,Not_Parsed
71712099999,2013042816,2013-04-28T16:00:00,0,18,3,10.25,36.71,nan,50,3,nan,nan,nan,Not_Parsed
71712099999,2013042817,2013-04-28T17:00:00,0,19,3,10.73,34.49,nan,50,3.6,nan,nan,nan,Not_Parsed
71712099999,2013042818,2013-04-28T18:00:00,0,21.1,4.1,12.09,32.73,0.005012935,40,3.1,nan,101640,nan,Not_Parsed
71712099999,2013042819,2013-04-28T19:00:00,0,21,4,12.01,32.7,nan,40,4.1,nan,nan,nan,Not_Parsed
71712099999,2013042820,2013-04-28T20:00:00,0,22,4,12.46,30.76,nan,40,4.1,nan,nan,nan,Not_Parsed
71712099999,2013042821,2013-04-28T21:00:00,0,22,4,12.46,30.76,nan,40,3.6,nan,nan,nan,Not_Parsed
71712099999,2013042822,2013-04-28T22:00:00,0,22,3,12.09,28.66,nan,70,4.1,nan,nan,nan,Not_Parsed
71712099999,2013042823,2013-04-28T23:00:00,0,21,3,11.65,30.47,nan,70,3,nan,nan,nan,Not_Parsed
71712099999,2013042900,2013-04-29T00:00:00,0,18.3,2.9,10.36,35.77,0.004622192,70,2.6,nan,101270,nan,Not_Parsed
71712099999,2013042901,2013-04-29T01:00:00,0,15,4,9.14,47.69,nan,70,2,nan,nan,nan,Not_Parsed
71712099999,2013042902,2013-04-29T02:00:00,0,14,4,8.63,50.87,nan,70,2,nan,nan,nan,Not_Parsed
71712099999,2013042903,2013-04-29T03:00:00,0,13,2,7.38,47.11,nan,60,2,nan,nan,nan,Not_Parsed
71712099999,2013042904,2013-04-29T04:00:00,0,15,2,8.41,41.38,nan,80,2,nan,nan,nan,Not_Parsed
71712099999,2013042905,2013-04-29T05:00:00,0,16,1,8.59,36.12,nan,80,2.5,nan,nan,nan,Not_Parsed
71712099999,2013042906,2013-04-29T06:00:00,0,14.2,2.5,8.18,45.16,0.004493408,90,1.5,nan,101250,nan,Not_Parsed
71712099999,2013042907,2013-04-29T07:00:00,0,13,3,7.74,50.59,nan,230,1.5,nan,nan,nan,Not_Parsed
71712099999,2013042908,2013-04-29T08:00:00,0,13,5,8.54,58.24,nan,240,2,nan,nan,nan,Not_Parsed
71712099999,2013042909,2013-04-29T09:00:00,0,11,6,8.02,71.24,nan,240,1.5,nan,nan,nan,Not_Parsed
71712099999,2013042910,2013-04-29T10:00:00,0,9,5,6.59,75.98,nan,nan,nan,nan,nan,nan,Not_Parsed
71712099999,2013042911,2013-04-29T11:00:00,0,9,6,7.11,81.45,nan,nan,nan,nan,nan,nan,Not_Parsed
71712099999,2013042912,2013-04-29T12:00:00,0,14.1,7.8,10.33,65.77,0.006487816,170,1.5,nan,101470,nan,Not_Parsed
71820099999,2013042712,2013-04-27T12:00:00,0,5.2,2.3,3.45,81.5,0.004401087,130,1.5,nan,101910,nan,Not_Parsed
71820099999,2013042713,2013-04-27T13:00:00,0,6,2,3.7,75.46,nan,130,2,nan,nan,nan,Not_Parsed
71820099999,2013042714,2013-04-27T14:00:00,0,7,1,3.79,65.55,nan,nan,nan,nan,nan,nan,Not_Parsed
71820099999,2013042715,2013-04-27T15:00:00,0,8,1,4.33,61.22,nan,110,3,nan,nan,nan,Not_Parsed
71820099999,2013042716,2013-04-27T16:00:00,0,9,0,4.52,53.2,nan,100,3.6,nan,nan,nan,Not_Parsed
71820099999,2013042717,2013-04-27T17:00:00,0,10,0,5.08,49.74,nan,120,2.5,nan,nan,nan,Not_Parsed
71820099999,2013042718,2013-04-27T18:00:00,0,10.8,1.5,6.03,52.56,0.004162152,120,2.1,nan,101760,nan,Not_Parsed
71820099999,2013042719,2013-04-27T19:00:00,0,12,2,6.85,50.31,nan,170,2,nan,nan,nan,Not_Parsed
71820099999,2013042720,2013-04-27T20:00:00,0,12,-1,5.86,40.48,nan,160,2,nan,nan,nan,Not_Parsed
71820099999,2013042721,2013-04-27T21:00:00,0,12,-3,5.29,34.91,nan,130,2,nan,nan,nan,Not_Parsed
71820099999,2013042722,2013-04-27T22:00:00,0,12,-1,5.86,40.48,nan,150,2,nan,nan,nan,Not_Parsed
71820099999,2013042723,2013-04-27T23:00:00,0,12,-2,5.57,37.6,nan,nan,nan,nan,nan,nan,Not_Parsed
71820099999,2013042800,2013-04-28T00:00:00,0,10.4,-1.9,4.71,42.13,0.003260672,nan,nan,nan,101380,nan,Not_Parsed
71820099999,2013042801,2013-04-28T01:00:00,0,10,-1,4.76,46.24,nan,nan,nan,nan,nan,nan,Not_Parsed
71820099999,2013042802,2013-04-28T02:00:00,0,7,2,4.21,70.43,nan,nan,nan,nan,nan,nan,Not_Parsed
71820099999,2013042803,2013-04-28T03:00:00,0,6,2,3.7,75.46,nan,50,1.5,nan,nan,nan,Not_Parsed
71820099999,2013042804,2013-04-28T04:00:00,0,4,0,1.77,75.11,nan,40,2.5,nan,nan,nan,Not_Parsed
71820099999,2013042805,2013-04-28T05:00:00,0,7,1,3.79,65.55,nan,50,3,nan,nan,nan,Not_Parsed
71820099999,2013042806,2013-04-28T06:00:00,0,6.4,1.1,3.51,68.81,0.004062793,20,1.5,nan,101290,nan,Not_Parsed
